OpenROAD e69d93ffb92e02e755ed4277376296f3deaaa8d9 
Features included (+) or not (-): +GPU +GUI +Python
This program is licensed under the BSD-3 license. See the LICENSE file for details.
Components of this program may be licensed under more restrictive licenses which must be honored.
[INFO ORD-0030] Using 8 thread(s).
source /home/fetzfs_projects/MLBuf/flows/OpenROAD-flow-scripts/flow/platforms/nangate45/setRC.tcl
Perform port buffering...
[INFO RSZ-0027] Inserted 212 input buffers.
[INFO RSZ-0028] Inserted 224 output buffers.
Perform buffer insertion and gate resizing...
repair_design -verbose
[INFO RSZ-0058] Using max wire length 640um.
Iteration | Resized | Buffers | Nets repaired | Remaining
    45400 |    1397 |    1661 |           563 |    128790
    45500 |    1398 |    1661 |           563 |    128690
    45600 |    1402 |    1662 |           564 |    128590
    45700 |    1411 |    1673 |           567 |    128490
    45800 |    1413 |    1673 |           567 |    128390
    45900 |    1415 |    1673 |           567 |    128290
    46000 |    1420 |    1673 |           567 |    128190
    46100 |    1426 |    1673 |           567 |    128090
    46200 |    1436 |    1673 |           567 |    127990
    46300 |    1436 |    1680 |           568 |    127890
    46400 |    1436 |    1680 |           568 |    127790
    46500 |    1440 |    1681 |           569 |    127690
    46600 |    1462 |    1681 |           569 |    127590
    46700 |    1473 |    1681 |           569 |    127490
    46800 |    1487 |    1681 |           569 |    127390
    46900 |    1494 |    1689 |           571 |    127290
    47000 |    1500 |    1689 |           571 |    127190
    47100 |    1511 |    1689 |           571 |    127090
    47200 |    1516 |    1691 |           573 |    126990
    47300 |    1518 |    1691 |           573 |    126890
    47400 |    1531 |    1691 |           573 |    126790
    47500 |    1539 |    1691 |           573 |    126690
    47600 |    1539 |    1691 |           573 |    126590
    47700 |    1540 |    1691 |           573 |    126490
    47800 |    1544 |    1693 |           575 |    126390
    47900 |    1549 |    1693 |           575 |    126290
    48000 |    1550 |    1693 |           575 |    126190
    48100 |    1553 |    1693 |           575 |    126090
    48200 |    1558 |    1693 |           575 |    125990
    48300 |    1565 |    1694 |           576 |    125890
    48400 |    1570 |    1698 |           577 |    125790
    48500 |    1580 |    1698 |           577 |    125690
    48600 |    1584 |    1698 |           577 |    125590
    48700 |    1588 |    1698 |           577 |    125490
    48800 |    1598 |    1700 |           579 |    125390
    48900 |    1602 |    1700 |           579 |    125290
    49000 |    1602 |    1700 |           579 |    125190
    49100 |    1608 |    1700 |           579 |    125090
    49200 |    1608 |    1700 |           579 |    124990
    49300 |    1608 |    1700 |           579 |    124890
    49400 |    1613 |    1703 |           582 |    124790
    49500 |    1619 |    1703 |           582 |    124690
    49600 |    1624 |    1703 |           582 |    124590
    49700 |    1636 |    1703 |           582 |    124490
    49800 |    1642 |    1704 |           583 |    124390
    49900 |    1663 |    1712 |           584 |    124290
    50000 |    1667 |    1712 |           584 |    124190
    50100 |    1671 |    1712 |           584 |    124090
    50200 |    1677 |    1712 |           584 |    123990
    50300 |    1683 |    1712 |           584 |    123890
    50400 |    1689 |    1712 |           584 |    123790
    50500 |    1696 |    1716 |           586 |    123690
    50600 |    1702 |    1721 |           588 |    123590
    50700 |    1709 |    1721 |           588 |    123490
    50800 |    1715 |    1721 |           588 |    123390
    50900 |    1715 |    1721 |           588 |    123290
    51000 |    1715 |    1721 |           588 |    123190
    51100 |    1718 |    1721 |           588 |    123090
    51200 |    1721 |    1722 |           590 |    122990
    51300 |    1731 |    1722 |           590 |    122890
    51400 |    1739 |    1722 |           590 |    122790
    51500 |    1746 |    1726 |           591 |    122690
    51600 |    1759 |    1755 |           612 |    122590
    51700 |    1763 |    1769 |           626 |    122490
    51800 |    1764 |    1769 |           626 |    122390
    51900 |    1767 |    1769 |           626 |    122290
    52000 |    1769 |    1769 |           626 |    122190
    52100 |    1771 |    1769 |           626 |    122090
    52200 |    1773 |    1769 |           626 |    121990
    52300 |    1776 |    1770 |           627 |    121890
    52400 |    1786 |    1771 |           628 |    121790
    52500 |    1793 |    1778 |           631 |    121690
    52600 |    1793 |    1778 |           631 |    121590
    52700 |    1798 |    1783 |           632 |    121490
    52800 |    1800 |    1783 |           632 |    121390
    52900 |    1800 |    1785 |           634 |    121290
    53000 |    1800 |    1785 |           634 |    121190
    53100 |    1807 |    1785 |           634 |    121090
    53200 |    1809 |    1786 |           635 |    120990
    53300 |    1821 |    1786 |           635 |    120890
    53400 |    1833 |    1786 |           635 |    120790
    53500 |    1834 |    1786 |           635 |    120690
    53600 |    1838 |    1786 |           635 |    120590
    53700 |    1839 |    1786 |           635 |    120490
    53800 |    1846 |    1786 |           635 |    120390
    53900 |    1858 |    1786 |           635 |    120290
    54000 |    1868 |    1787 |           636 |    120190
    54100 |    1870 |    1787 |           682 |    120090
    54200 |    1871 |    1787 |           703 |    119990
    54300 |    1871 |    1787 |           703 |    119890
    54400 |    1872 |    1787 |           703 |    119790
    54500 |    1873 |    1788 |           704 |    119690
    54600 |    1876 |    1790 |           706 |    119590
    54700 |    1878 |    1790 |           706 |    119490
    54800 |    1879 |    1790 |           706 |    119390
    54900 |    1879 |    1791 |           707 |    119290
    55000 |    1893 |    1791 |           707 |    119190
    55100 |    1893 |    1791 |           707 |    119090
    55200 |    1893 |    1792 |           708 |    118990
    55300 |    1893 |    1792 |           708 |    118890
    55400 |    1895 |    1792 |           708 |    118790
    55500 |    1898 |    1794 |           710 |    118690
    55600 |    1907 |    1794 |           710 |    118590
    55700 |    1914 |    1794 |           710 |    118490
    55800 |    1915 |    1794 |           710 |    118390
    55900 |    1920 |    1794 |           710 |    118290
    56000 |    1922 |    1794 |           710 |    118190
    56100 |    1922 |    1802 |           711 |    118090
